date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:06:58	167908/167908	U--MC-	200	updated ('OK')	text/html	date:Fri,%2028%20Sep%202018%2007:06:46%20GMT	http://localhost/miviaje/about-me/	C:/My%20Web%20Sites/patricia/localhost/miviaje/about-me/index.html	(from http://localhost/miviaje/)
10:06:59	156673/156673	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2007:06:47%20GMT	http://localhost/miviaje/wp-content/themes/salient/img/icons/social/behance-header-black.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/social/behance-header-black.2d.delayed	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:00	123670/123670	U-----	200	untouched ('')	image/jpeg	etag:%221e316-575be15630aad%22	http://localhost/miviaje/wp-content/uploads/2018/09/planty-10.jpg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/uploads/2018/09/planty-10.jpg	(from http://localhost/miviaje/)
10:07:00	174375/174375	U--MC-	200	updated ('OK')	text/html	date:Fri,%2028%20Sep%202018%2007:06:46%20GMT	http://localhost/miviaje/about-me-example/	C:/My%20Web%20Sites/patricia/localhost/miviaje/about-me-example/index.html	(from http://localhost/miviaje/)
10:07:00	176883/176883	U--MC-	200	updated ('OK')	text/html	date:Fri,%2028%20Sep%202018%2007:06:46%20GMT	http://localhost/miviaje/elementor-6277/	C:/My%20Web%20Sites/patricia/localhost/miviaje/elementor-6277/index.html	(from http://localhost/miviaje/)
10:07:01	192144/192144	U-----	200	untouched ('')	image/png	etag:%222ee90-5762147ba3f1e%22	http://localhost/miviaje/wp-content/uploads/2018/09/Screenshot_20180914-132014-600x400.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/uploads/2018/09/Screenshot_20180914-132014-600x400.png	(from http://localhost/miviaje/)
10:07:02	1232653/1232653	U-----	200	untouched ('')	image/png	etag:%2212cf0d-575d238854973%22	http://localhost/miviaje/wp-content/uploads/2018/09/Screenshot_20180914-132014.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/uploads/2018/09/Screenshot_20180914-132014.png	(from http://localhost/miviaje/)
10:07:02	41071/41071	U-----	200	untouched ('')	image/jpeg	etag:%22a06f-5762147c5a706%22	http://localhost/miviaje/wp-content/uploads/2018/09/IMG_20180903_184637_951-600x400.jpg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/uploads/2018/09/IMG_20180903_184637_951-600x400.jpg	(from http://localhost/miviaje/)
10:07:02	661700/661700	U-----	200	untouched ('')	image/jpeg	etag:%22a18c4-575d2084e3e4d%22	http://localhost/miviaje/wp-content/uploads/2018/09/IMG_20180903_184637_951.jpg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/uploads/2018/09/IMG_20180903_184637_951.jpg	(from http://localhost/miviaje/)
10:07:02	4000/4000	U-----	200	untouched ('')	application/javascript	etag:%22fa0-57468e68e8a75%22	http://localhost/miviaje/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/jquery/ui/core.mine899.js	(from http://localhost/miviaje/)
10:07:02	6908/6908	U-----	200	untouched ('')	application/javascript	etag:%221afc-57468e68f5d89%22	http://localhost/miviaje/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/jquery/ui/widget.mine899.js	(from http://localhost/miviaje/)
10:07:03	6527/6527	U-----	200	untouched ('')	application/javascript	etag:%22197f-57468e69f5e00%22	http://localhost/miviaje/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/jquery/ui/position.mine899.js	(from http://localhost/miviaje/)
10:07:04	9600/9600	U-----	200	untouched ('')	application/javascript	etag:%222580-57468e693a7eb%22	http://localhost/miviaje/wp-includes/js/jquery/ui/menu.min.js?ver=1.11.4	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/jquery/ui/menu.mine899.js	(from http://localhost/miviaje/)
10:07:04	653/653	U-----	200	untouched ('')	application/javascript	etag:%2228d-57468e62b0073%22	http://localhost/miviaje/wp-includes/js/wp-a11y.min.js?ver=4.9.8	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/wp-a11y.min5010.js	(from http://localhost/miviaje/)
10:07:04	4656/4656	U-----	200	untouched ('')	image/jpeg	etag:%221230-5467a271204c0%22	http://themenectar.com/demo/salient-minimal-portfolio/wp-content/uploads/2016/11/bigg-150x150.jpg	C:/My%20Web%20Sites/patricia/themenectar.com/demo/salient-minimal-portfolio/wp-content/uploads/2016/11/bigg-150x150.jpg	(from http://localhost/miviaje/)
10:07:04	8283/8283	U-----	200	untouched ('')	application/javascript	etag:%22205b-57468e695a411%22	http://localhost/miviaje/wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.11.4	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/jquery/ui/autocomplete.mine899.js	(from http://localhost/miviaje/)
10:07:04	1019/1019	U-----	200	untouched ('')	application/javascript	etag:%223fb-4fcd2dca56080%22	http://localhost/miviaje/wp-content/themes/salient/nectar/assets/functions/ajax-search/wpss-search-suggest.js	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/nectar/assets/functions/ajax-search/wpss-search-suggest.js	(from http://localhost/miviaje/)
10:07:04	14710/14710	U-----	200	untouched ('')	application/javascript	etag:%223976-5752d7e9e48a5%22	http://localhost/miviaje/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.4	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/contact-form-7/includes/js/scripts5560.js	(from http://localhost/miviaje/)
10:07:05	16130/16130	U-----	200	untouched ('')	application/javascript	etag:%223f02-5490927463880%22	http://localhost/miviaje/wp-content/themes/salient/js/modernizr.js?ver=2.6.2	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/modernizr61da.js	(from http://localhost/miviaje/)
10:07:05	164016/164016	U--MC-	200	updated ('OK')	text/html	date:Fri,%2028%20Sep%202018%2007:06:58%20GMT	http://localhost/miviaje/contact-minimal-portfolio/	C:/My%20Web%20Sites/patricia/localhost/miviaje/contact-minimal-portfolio/index.html	(from http://localhost/miviaje/)
10:07:05	48592/48592	U-----	200	untouched ('')	application/javascript	etag:%22bdd0-55f1c78534780%22	http://localhost/miviaje/wp-content/themes/salient/js/magnific.js?ver=7.0.1	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/magnificf0a0.js	(from http://localhost/miviaje/)
10:07:05	9260/9260	U-----	200	untouched ('')	application/javascript	etag:%22242c-55c21d737fc80%22	http://localhost/miviaje/wp-content/themes/salient/js/superfish.js?ver=1.4.8	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/superfishb493.js	(from http://localhost/miviaje/)
10:07:05	639344/639344	U-----	200	untouched ('')	application/javascript	etag:%229c170-566b9722ba880%22	http://localhost/miviaje/wp-content/themes/salient/js/init.js?ver=8.5.6	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/initc207.js	(from http://localhost/miviaje/)
10:07:06	39183/39183	U-----	200	untouched ('')	application/javascript	etag:%22990f-553a58abe7480%22	http://localhost/miviaje/wp-content/themes/salient/js/infinitescroll.js?ver=1.1	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/infinitescroll4963.js	(from http://localhost/miviaje/)
10:07:06	914/914	U-----	200	untouched ('')	application/javascript	etag:%22392-57468e6b27fc6%22	http://localhost/miviaje/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=4.9.8	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/mediaelement/wp-mediaelement.min5010.js	(from http://localhost/miviaje/)
10:07:06	54063/54063	U-----	200	untouched ('')	application/javascript	etag:%22d32f-55769e43def00%22	http://localhost/miviaje/wp-content/themes/salient/js/flickity.min.js?ver=1.1.1	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/flickity.minc64e.js	(from http://localhost/miviaje/)
10:07:06	21638/21638	U-----	200	untouched ('')	application/javascript	etag:%225486-575205d69dcc9%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=5.4.7	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/lib/bower/flexslider/jquery.flexslider-min8b06.js	(from http://localhost/miviaje/)
10:07:07	16868/16868	U-----	200	untouched ('')	application/javascript	etag:%2241e4-5559e4592de00%22	http://localhost/miviaje/wp-content/themes/salient/js/stickkit.js?ver=1.0	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/stickkit5152.js	(from http://localhost/miviaje/)
10:07:07	9376/9376	U-----	200	untouched ('')	application/javascript	etag:%2224a0-536f15dc89d00%22	http://localhost/miviaje/wp-content/themes/salient/js/touchswipe.min.js?ver=1.0	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/touchswipe.min5152.js	(from http://localhost/miviaje/)
10:07:07	66522/66522	U-----	200	untouched ('')	application/javascript	etag:%22103da-5478dc86b7680%22	http://localhost/miviaje/wp-content/themes/salient/js/select2.min.js?ver=3.5.2	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/js/select2.min49eb.js	(from http://localhost/miviaje/)
10:07:07	1078/1078	U-----	200	untouched ('')	application/javascript	etag:%22436-57468e5f5e014%22	http://localhost/miviaje/wp-includes/js/comment-reply.min.js?ver=4.9.8	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/comment-reply.min5010.js	(from http://localhost/miviaje/)
10:07:08	1398/1398	U-----	200	untouched ('')	application/javascript	etag:%22576-57468e60120e5%22	http://localhost/miviaje/wp-includes/js/wp-embed.min.js?ver=4.9.8	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/wp-embed.min5010.js	(from http://localhost/miviaje/)
10:07:08	27548/27548	U-----	200	untouched ('')	application/javascript	etag:%226b9c-575205d463fa8%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min.js?ver=5.4.7	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min8b06.js	(from http://localhost/miviaje/)
10:07:09	4598/4598	U-----	200	untouched ('OK')	image/svg+xml	etag:%2211f6-57468e6b82250%22	http://localhost/miviaje/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-includes/js/mediaelement/mejs-controls.svg	(from http://localhost/miviaje/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.6-78496d1)
10:07:09	847/847	U-----	200	untouched ('')	image/gif	etag:%2234f-5752d7e9b6d43%22	http://localhost/miviaje/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://localhost/miviaje/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.4)
10:07:09	165742/165742	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222876e-57491a7e612eb%22	http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
10:07:09	165742/165742	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222876e-57491a7e612eb%22	http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
10:07:09	77160/77160	U-----	200	untouched ('')	font/woff2	etag:%2212d68-57491a7e88455%22	http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
10:07:09	165548/165548	U-----	200	untouched ('')	font/ttf	etag:%22286ac-57491a7e7c0e3%22	http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
10:07:09	98024/98024	U-----	200	untouched ('')	font/woff	etag:%2217ee8-57491a7e8229a%22	http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
10:07:09	20886/20886	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%225196-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:10	444379/444379	U-----	200	untouched ('OK')	image/svg+xml	etag:%226c7db-57491a7e75370%22	http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://localhost/miviaje/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
10:07:10	13972/13972	U-----	200	untouched ('')	font/woff	etag:%223694-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:10	20886/20886	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%225196-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot?	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfontd41d.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:10	20704/20704	U-----	200	untouched ('')	font/ttf	etag:%2250e0-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:11	25013/25013	U-----	200	untouched ('OK')	image/svg+xml	etag:%2261b5-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.svg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.svg	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:11	20878/20878	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22518e-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:11	20878/20878	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22518e-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot?	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfontd41d.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:11	13988/13988	U-----	200	untouched ('')	font/woff	etag:%2236a4-4f6c3d61b1f80%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:11	25573/25573	U-----	200	untouched ('OK')	image/svg+xml	etag:%2263e5-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:07:12	20688/20688	U-----	200	untouched ('')	font/ttf	etag:%2250d0-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
